13016	79221
13134	20471
13163	26427
13163	66233
13170	21685
13170	23894
13170	81703
13170	217082
13180	13180
13180	20019
13180	20787
13180	21405
13180	21410
13180	65020
13180	65257
13180	71991
13180	76893
13180	78783
13180	78910
13180	107932
13180	114606
13180	114774
13180	243983
13198	76893
13390	13392
13390	15375
13390	15408
13390	27217
13390	57765
13390	170574
13392	17701
13392	170574
13394	74120
13394	170574
13395	15408
13395	18022
13395	30942
13395	81703
13395	170574
13433	19697
13433	244579
13435	54427
13555	66647
13555	211586
13560	18022
13560	229004
13591	228598
13593	228598
13626	433759
13653	13653
13653	17937
13661	80859
13711	80859
13716	117198
13796	14465
13796	15903
13796	16391
13796	17536
13796	18424
13796	20375
13796	21405
13796	21908
13796	22337
13796	30051
13796	30942
13796	54123
13796	71828
13796	83602
13796	193796
13797	21869
13797	21908
13797	64379
13797	234959
13819	22346
13864	21869
13864	56707
13864	83602
13864	170574
13876	20674
13982	17978
13982	18996
13982	18997
13983	170791
14030	16468
14030	17257
14030	17765
14030	18626
14030	19712
14030	19885
14030	20019
14030	20592
14030	20787
14030	21652
14030	21945
14030	22221
14030	22702
14030	30046
14030	56404
14030	56503
14030	56707
14030	56771
14030	64383
14030	66980
14030	67439
14030	68558
14030	70408
14030	71949
14030	71991
14030	72199
14030	72293
14030	72323
14030	74838
14030	75196
14030	75646
14030	76893
14030	77286
14030	80283
14030	83925
14030	93761
14030	103136
14030	107932
14030	114606
14030	170767
14030	170787
14030	192195
14030	210135
14030	212168
14030	216154
14030	227099
14030	227644
14030	231329
14030	268294
14030	330502
14050	15416
14050	20020
14050	20471
14050	27140
14056	56222
14106	17126
14106	17127
14106	18091
14106	20183
14106	83602
14200	22431
14236	18022
14236	27140
14265	19290
14460	20375
14462	19014
14462	57765
14463	19014
14464	30046
14464	216154
14464	225998
14465	19014
14465	21869
14581	21423
14581	229615
14605	15403
14605	15416
14605	21423
14634	20481
14815	15416
14815	18986
14815	71241
14815	218772
14836	57765
14842	16391
14843	21869
14884	18022
14884	27140
14886	17344
14912	21405
14912	55942
14912	244579
15110	21406
15163	18022
15182	79221
15184	20602
15220	66970
15220	72475
15223	19725
15242	71828
15242	170574
15251	22346
15251	27140
15273	56222
15394	18511
15394	18514
15394	76893
15395	18514
15395	18515
15395	67673
15396	15460
15396	30046
15396	69920
15396	106894
15399	30046
15399	56449
15399	66980
15399	70392
15399	71991
15399	74168
15399	75646
15399	76893
15399	107932
15399	114606
15399	170791
15401	18022
15402	18514
15403	18514
15403	18516
15403	18986
15403	69920
15403	208076
15405	18508
15405	18516
15405	18986
15405	21869
15405	69920
15405	71828
15405	269424
15407	76893
15407	93759
15408	18424
15412	18022
15413	18516
15414	18514
15416	16391
15416	18514
15416	18516
15416	18986
15416	20851
15416	22693
15416	54123
15416	65247
15416	69920
15416	71828
15416	208076
15421	18508
15421	18514
15421	18515
15421	18516
15421	19727
15421	21869
15421	269424
15423	18514
15423	18516
15423	18986
15423	99377
15424	18514
15424	18516
15424	69920
15425	18516
15429	16825
15430	18514
15430	18515
15430	18516
15430	30046
15432	19009
15432	19826
15432	30046
15432	69920
15432	71828
15432	99730
15432	107568
15433	20670
15434	17286
15434	76893
15434	114606
15434	229663
15436	18514
15436	18516
15436	69920
15438	18516
15438	30046
15438	69920
15460	15460
15460	225998
15569	21423
15901	17927
15901	21406
15901	21413
15901	27140
15902	17927
15902	19645
15902	20375
16151	17979
16151	18022
16151	21423
16151	21929
16151	22088
16151	80859
16151	103806
16364	27140
16391	18986
16391	20679
16391	20847
16391	27217
16392	16826
16392	66970
16476	16658
16476	20848
16477	53314
16477	381319
16478	381319
16658	226182
16825	16869
16825	16870
16825	16872
16825	16873
16825	16876
16825	16909
16825	16911
16825	16917
16825	66970
16825	68040
16825	72135
16825	72475
16825	76900
16825	104360
16825	105859
16825	109593
16825	109594
16825	110648
16825	230908
16825	245583
16825	269870
16826	16869
16826	16870
16826	16872
16826	16873
16826	16876
16826	16909
16826	16911
16826	16917
16826	66970
16826	72135
16826	76900
16826	104360
16826	109593
16826	109594
16826	110648
16826	269870
16842	59004
16870	66970
16870	72475
16870	223701
16870	229004
16872	104360
16876	72135
16876	72475
16876	76900
16876	269870
16911	16911
16911	66970
16917	66970
16917	72475
16917	76900
16917	269870
16918	17187
17119	17187
17121	17187
17122	17187
17125	24136
17126	24136
17127	17927
17127	22337
17128	27140
17128	108655
17129	24136
17133	72199
17134	18024
17135	18024
17135	18124
17172	21423
17187	17187
17187	17859
17187	18109
17219	71241
17219	229004
17260	17978
17260	17979
17268	18515
17268	18516
17268	18771
17268	21908
17268	80720
17285	18503
17285	18505
17286	18503
17286	18505
17286	56736
17342	18508
17342	229615
17344	18033
17354	20846
17354	75291
17536	18508
17536	18514
17536	18515
17536	18516
17536	21423
17536	80720
17537	80720
17537	81703
17701	21374
17702	56381
17764	18124
17764	56736
17764	76893
17859	93762
17863	30046
17865	22779
17865	330361
17927	17927
17927	21423
17979	18171
17979	18626
17979	21387
17979	30942
17979	64383
17979	70408
17979	71991
17979	74197
17979	76893
17979	83925
17979	93759
17979	110147
17979	114606
17979	225998
17979	330361
18012	27217
18021	73181
18022	18393
18022	18432
18022	18519
18022	18626
18022	19708
18022	20591
18022	20592
18022	20613
18022	20922
18022	21843
18022	22088
18022	22221
18022	22691
18022	23808
18022	23894
18022	30046
18022	30794
18022	53317
18022	56404
18022	56503
18022	56707
18022	56736
18022	57376
18022	64383
18022	65247
18022	66980
18022	68153
18022	69241
18022	69890
18022	70392
18022	71991
18022	72199
18022	74197
18022	80720
18022	93759
18022	105859
18022	107932
18022	108098
18022	114606
18022	192195
18022	193796
18022	229663
18022	231329
18022	233410
18022	233893
18022	241066
18022	246196
18022	319594
18022	330361
18024	76893
18029	22690
18033	18034
18033	19698
18033	57247
18033	80859
18033	229004
18034	19697
18034	19698
18034	80859
18035	22059
18044	26423
18088	27140
18089	74120
18109	20019
18109	55927
18109	76893
18124	225998
18171	20183
18393	66352
18424	27140
18424	27217
18424	71241
18424	75291
18508	20674
18508	24113
18508	170787
18510	21869
18510	269424
18511	57765
18514	21412
18514	21908
18514	68040
18514	208076
18515	27140
18515	208076
18516	18771
18516	21412
18516	208076
18519	328572
18626	18626
18626	27140
18626	108655
18627	18627
18627	83602
18627	108655
18627	216154
18676	21423
18676	103806
18676	108655
18676	244579
18685	56222
18741	81601
18742	20670
18854	18854
18854	22697
18854	66420
18854	68153
18854	74197
18854	216154
18854	234959
18986	18986
18986	20019
18986	70779
18997	19009
18997	27217
19009	20848
19009	218030
19013	20181
19015	20181
19015	20183
19017	22259
19401	268903
19650	27140
19668	27140
19696	27140
19696	76900
19697	19697
19697	20787
19697	66505
19697	74322
19697	75196
19697	76893
19697	78783
19697	208258
19697	229615
19697	243983
19697	328572
19725	80732
19727	24113
19826	30923
20017	229004
20019	21423
20021	20022
20022	80720
20174	56505
20181	22259
20183	21834
20183	22259
20183	22260
20183	114774
20218	20218
20218	68153
20218	170791
20218	228869
20466	22059
20476	24113
20476	71828
20592	474156
20679	244579
20682	26423
20787	170826
20788	27081
20788	71241
20846	20848
20848	20848
20852	20852
20893	20893
20922	20924
21339	21374
21340	21374
21340	21423
21341	21374
21349	109593
21350	109593
21350	109594
21374	99730
21384	27140
21405	21410
21405	83602
21408	21849
21408	66970
21408	214384
21418	76900
21418	226896
21422	81879
21423	21423
21423	30046
21423	30794
21423	56404
21423	56522
21423	56736
21423	56787
21423	57376
21423	66980
21423	71137
21423	71991
21423	75646
21423	76893
21423	80720
21423	108655
21423	108672
21423	114606
21423	117198
21423	216154
21423	246196
21423	268301
21423	269424
21428	208104
21429	64424
21676	97064
21677	97064
21678	97064
21679	57765
21679	97064
21685	21685
21685	55927
21804	27140
21849	72180
21853	21853
21869	27217
21869	30942
21869	114889
21885	21885
21885	55927
21929	66970
21929	72475
21929	216154
22059	22059
22059	22061
22059	22062
22059	30046
22059	216154
22061	22062
22062	22062
22062	216154
22088	22088
22221	56809
22221	75291
22221	229004
22259	56707
22259	170826
22286	22286
22433	229004
22648	243963
22691	72293
22691	101023
22691	109889
22722	22722
22722	83602
22722	216154
22771	22772
23871	23871
23872	76893
23894	209357
23957	26424
23957	30942
23994	68153
24113	83602
24113	229004
26356	83602
26381	217082
26423	83993
26939	75291
26939	320080
27056	233893
27081	30046
27081	56771
27081	71722
27081	76893
27081	78910
27081	114606
27081	117198
27081	170787
27081	211586
27081	231329
27140	30942
27140	57376
27140	57765
27140	64383
27140	67279
27140	68153
27140	68196
27140	69125
27140	76365
27140	78829
27140	80283
27140	83925
27140	110052
27140	114606
27140	140577
27140	211586
27140	237911
27217	74197
27217	114606
27217	216154
27224	64290
28019	218772
30046	50914
30794	72475
30794	474156
30923	99377
50907	69716
50907	76900
50914	67260
50914	74197
50914	83602
52024	56222
54422	67279
54422	83602
54711	71241
55927	72475
55942	64383
55942	65020
55942	71949
55942	72323
55942	76893
55942	170791
56222	66980
56222	70408
56222	75646
56222	76893
56222	93759
56222	114606
56222	117198
56222	170791
56707	56809
56736	329002
56805	56805
56809	66980
58172	76893
59057	269870
60611	76893
64383	72475
64383	75291
65257	72475
66056	239652
66970	66970
66970	72135
66970	72475
66970	76893
66970	104360
66970	105377
66970	109593
66970	109594
66970	110648
66980	72475
66980	76900
68153	74197
68153	230908
68910	214384
69234	109889
69716	107932
69790	229534
69920	81703
70392	214384
71137	72475
71241	80283
71241	117198
71241	211586
71828	237336
71834	74197
71949	97064
71991	72475
71991	76900
71991	97064
72057	110648
72135	76893
72135	104360
72293	101023
72293	216154
72475	75646
72475	76804
72475	76893
72475	103136
72475	104360
72475	105377
72475	114606
72475	212168
72475	216154
72475	233410
72475	272347
72615	243963
72615	269870
74120	233890
74197	230908
74197	474156
74322	233890
75646	76900
76893	76900
76893	97064
76893	103806
76893	244579
76893	329002
76893	474156
76900	80720
76900	104360
76900	105377
76900	107932
76900	114606
76900	216154
78834	109889
78910	244579
78910	320080
78912	78912
78912	83602
78912	229004
80720	81703
80720	208076
81630	81630
81630	216154
81703	81703
81703	99730
83602	227644
83925	329002
93686	93686
93686	216154
93759	329002
97064	114606
100090	214384
101023	109889
101023	243963
103806	114606
103806	170787
104360	269870
108655	108655
108655	114606
108672	108672
108672	244579
109889	109889
109889	233890
109889	243963
114606	243963
114606	328572
170787	329002
211586	242705
214384	319594
216154	230908
217082	225998
226896	226896
229004	246196
230908	230908
231866	243963
233863	244579
233890	243963
243983	320080
245688	433759
332937	332937
59035	17979
17979	12914
230904	269523
56406	231051
241915	12151
241915	12416
241915	22632
241915	50496
241915	20682
54427	13435
7528	15396
57441	71242
71242	57441
71242	29871
71242	54383
71242	19821
71242	237336
71242	21374
71242	229906
71242	71242
71242	22658
57441	21374
57441	237336
57441	229906
57441	71242
21416	12387
21416	433759
21416	15182
18505	11335
18505	23468
23468	18505
11335	18505
18505	10155
18505	10155
13017	13017
13017	16599
14201	13017
13017	22196
13017	14201
13017	22196
13017	16599
22778	13017
13017	15257
13017	15258
13017	7227
84585	98766
84585	12576
26380	18999
18999	26380
18999	26380
18999	17192
18999	23942
18999	116870
18999	107932
23942	17192
23942	116870
23942	107932
18999	99377
18999	99982
23942	18999
18999	107932
18999	116870
18999	234366
18999	23942
18999	229542
18999	433759
18999	17192
18999	116871
18999	15182
18999	245688
18999	20588
18999	20586
18999	13619
18999	19821
18999	56353
18999	100683
18999	75560
18999	99982
18999	76007
18999	104383
18999	99377
18999	58198
18999	69890
18999	56380
18999	140858
18999	242466
18999	20674
18999	29808
18999	22221
18999	66830
18999	15161
18999	15201
18999	19664
18999	81879
18999	19708
18999	26380
18999	18854
18999	74123
18999	13017
18999	11614
18999	20841
18999	12224
18999	51869
18999	381591
18999	56399
18999	17685
18999	108155
18999	56275
18999	14300
18999	24061
18999	233545
18999	104457
18999	67246
18999	70650
99377	107932
99377	234366
99377	116870
99377	23942
99377	229542
99377	116871
99377	17192
99377	433759
99377	15182
99377	19646
99377	245688
99377	17191
99377	56456
99377	20588
99377	83797
99377	93760
99377	20587
99377	20586
99377	58198
99377	331623
99377	69890
99377	66830
99377	20174
99377	140858
99377	18999
99377	252973
99377	20689
99377	67393
99377	20841
99377	21422
99377	50524
99377	16572
99377	13017
99377	381990
99377	19708
99377	14030
99377	26380
99377	22284
99377	432677
99377	56086
99377	381591
11614	99377
11614	26380
11614	66354
11614	58198
11614	140858
11614	18999
11614	15469
11614	51869
11614	108155
81879	107932
81879	234366
81879	116870
81879	23942
81879	229542
81879	433759
81879	245688
81879	15182
81879	116871
81879	17192
81879	17191
81879	100683
81879	20174
81879	75560
81879	56505
81879	56456
81879	64050
81879	21427
81879	66233
81879	78656
81879	71777
81879	73247
81879	20588
81879	20586
81879	93760
81879	68094
81879	57376
81879	83797
81879	20587
81879	83796
81879	19821
81879	13619
81879	71041
81879	56353
81879	99377
81879	22221
81879	21422
81879	99982
81879	58198
81879	26380
81879	93762
81879	140858
81879	170676
81879	208146
81879	15161
81879	67785
81879	15201
81879	29808
81879	242466
81879	18999
81879	19708
81879	229584
81879	20841
81879	20466
81879	15384
81879	22404
81879	11538
81879	212712
81879	16572
81879	94093
81879	17865
81879	207165
81879	252973
81879	214669
81879	108946
81879	77683
81879	101994
81879	51869
81879	70650
81879	114741
81879	16882
81879	108155
81879	14375
81879	22596
81879	238317
81879	17685
81879	381591
81879	17688
81879	56275
81879	22594
81879	18970
81879	233545
81879	68275
81879	19090
81879	226976
81879	56399
81879	59047
81879	66403
81879	104248
81879	69697
81879	94232
26380	20588
26380	93760
26380	20586
26380	83797
26380	66923
26380	100683
26380	75560
26380	64050
26380	66233
26380	78656
26380	71777
26380	73247
26380	107932
26380	234366
26380	23942
26380	116870
26380	229542
26380	116871
26380	17192
26380	433759
26380	15182
26380	19646
26380	26896
26380	59024
26380	70208
26380	23989
26380	234959
26380	19014
26380	216154
26380	94112
26380	327987
26380	68975
26380	75613
26380	76199
26380	67381
26380	70625
26380	69792
26380	80509
26380	51813
26380	69790
26380	66213
26380	67224
26380	264064
26380	67219
26380	381379
26380	20020
26380	231329
26380	20021
26380	67710
26380	108143
26380	21343
26380	228980
26380	24075
26380	21374
26380	140858
26380	15161
26380	381022
26380	231051
26380	23808
26380	213464
26380	99377
26380	11614
26380	81879
26380	338355
26380	26379
26380	17979
26380	22221
26380	268903
26380	58198
26380	242466
26380	12534
26380	474156
26380	93762
26380	22404
26380	19708
26380	108829
26380	21422
26380	214669
26380	18999
26380	67773
26380	77683
26380	51869
26380	108155
26380	81879
26380	75560
26380	23942
26380	99377
26380	11614
26380	19014
11614	99377
11614	58198
11614	18999
11614	26380
11614	140858
81879	26380
81879	23942
23942	26380
23942	99377
66830	99377
18999	58198
18999	140858
140858	18999
99377	11614
99377	58198
99377	81879
99377	26380
99377	23942
99377	20841
99377	66830
71950	58198
71950	99377
71950	51869
71950	21849
71950	18432
71950	11614
71950	66830
71950	226442
71950	26380
71950	226747
71950	18999
71950	76007
71950	67781
71950	15182
71950	19712
71950	20683
71950	218914
11614	214812
11614	105083
11614	19712
11614	20683
11614	26380
11614	99377
11614	21849
11614	51869
66830	18999
66830	58198
66830	226442
66830	13496
66830	56380
66830	67991
66830	229542
66830	216156
66830	20588
66830	99377
66830	51869
66830	18432
226442	14030
226442	12534
226442	19708
226442	99377
226442	51869
18999	56353
18999	14030
18999	69890
18999	56380
18999	67781
18999	15182
18999	229542
18999	20683
18999	12534
18999	19708
22702	18999
22702	22632
22702	66830
22702	13990
22702	75646
22702	15469
22702	19821
22702	218914
22702	216156
22702	20588
22702	19708
22702	21849
71950	51869
71950	11614
71950	66830
71950	226442
71950	18999
51869	71950
11614	71950
66830	71950
226442	71950
18999	71950
13626	14055
13626	14056
13626	52615
13626	19646
13626	11569
13626	16468
13626	17765
13626	106504
13626	245688
13626	338467
13626	269254
13626	66854
14055	13626
14055	52615
14055	19646
14055	11569
14055	16468
14055	17765
14055	106504
14056	13626
14056	52615
14056	19646
14056	11569
14056	16468
14056	17765
14056	106504
14056	245688
14056	338467
14056	269254
14056	66854
16468	14055
16468	14056
16468	13626
16468	52615
16468	19646
16468	11569
16468	17765
16468	106504
16468	338467
16468	269254
16468	66854
16468	13716
16468	230753
16468	72567
16468	232533
16468	218333
17765	14055
17765	14056
17765	13626
17765	52615
17765	19646
17765	106504
17765	66854
17765	13716
17765	218333
17765	16468
17765	13626
17765	14056
16468	17765
16468	13626
16468	14056
13626	17765
13626	16468
13626	14056
14056	17765
14056	16468
14056	13626
16468	14055
16468	52615
17765	14055
52615	16468
16468	14056
67731	88
67731	5530
18999	56215
18999	56456
18999	56332
18999	99982
18999	56380
18999	66403
18999	11909
18999	93871
18999	104248
18999	69719
18999	12648
18999	216848
18999	107932
18999	269610
18999	12912
18999	13016
18999	13017
18999	65969
18999	72584
18999	13194
18999	13211
18999	15502
18999	13435
18999	54427
18999	13726
18999	234366
18999	229542
18999	15161
18999	433759
18999	15201
18999	15260
18999	319151
18999	326620
18999	382522
18999	15384
18999	15388
18999	51810
18999	26388
